Sample	percent	start	end
TCGA-CZ-4854-01	0.9909447571698615	0.0	0.9909447458414196
TCGA-CZ-4856-01	0.9114167041411527	0.0	0.9114166928127108
TCGA-CZ-4857-01	0.8848133761530315	0.0	0.8848133648245895
TCGA-CZ-4858-01	0.0	0.0	0.0
TCGA-CZ-4859-01	1.0	0.0	0.999999988671558
TCGA-CZ-4860-01	0.7886630435590376	0.0	0.7886630322305956
TCGA-CZ-4861-01	0.5758627129679122	0.0	0.5758627016394703
TCGA-CZ-4862-01	0.0	0.0	0.0
TCGA-CZ-4863-01	0.0	0.0	0.0
TCGA-CZ-4864-01	1.0	0.0	0.999999988671558
TCGA-CZ-4866-01	0.6697655732998229	0.0	0.6697655619713809
TCGA-CZ-5451-01	1.0	0.0	0.999999988671558
TCGA-CZ-5452-01	0.0	0.0	0.0
TCGA-CZ-5453-01	1.0	0.0	0.999999988671558
TCGA-CZ-5454-01	0.7177912569622339	0.0	0.7177912456337919
TCGA-CZ-5455-01	0.8769165458148476	0.0	0.8769165344864056
TCGA-CZ-5456-01	0.6414408885522378	0.0	0.6414408772237958
TCGA-CZ-5457-01	1.0	0.0	0.999999988671558
TCGA-CZ-5458-01	1.0	0.0	0.999999988671558
TCGA-CZ-5459-01	1.0	0.0	0.999999988671558
TCGA-CZ-5460-01	0.8915692171430322	0.0	0.8915692058145902
TCGA-CZ-5461-01	1.0	0.0	0.999999988671558
TCGA-CZ-5462-01	1.0	0.0	0.999999988671558
TCGA-CZ-5463-01	1.0	0.0	0.999999988671558
TCGA-CZ-5464-01	0.9433892604919951	0.0	0.9433892491635532
TCGA-CZ-5465-01	1.0	0.0	0.999999988671558
TCGA-CZ-5466-01	1.0	0.0	0.999999988671558
TCGA-CZ-5467-01	0.6747082405080798	0.0	0.6747082291796377
TCGA-CZ-5468-01	1.0	0.0	0.999999988671558
TCGA-CZ-5469-01	1.0	0.0	0.999999988671558
TCGA-CZ-5470-01	0.6045700724857157	0.0	0.6045700611572737
TCGA-CZ-5982-01	0.9232271486746538	0.0	0.9232271373462119
TCGA-CZ-5984-01	0.9979228961769137	0.0	0.9979228848484717
TCGA-CZ-5985-01	1.0	0.0	0.999999988671558
TCGA-CZ-5986-01	1.0	0.0	0.999999988671558
TCGA-CZ-5987-01	1.0	0.0	0.999999988671558
TCGA-CZ-5988-01	0.9090096141315154	0.0	0.9090096028030734
TCGA-CZ-5989-01	1.0	0.0	0.999999988671558
TCGA-DV-5565-01	1.0	0.0	0.999999988671558
TCGA-DV-5566-01	0.9542418625988679	0.0	0.9542418512704258
TCGA-DV-5567-01	0.0	0.0	0.0
TCGA-DV-5569-01	0.6251110527167688	0.0	0.6251110413883268
TCGA-DV-5574-01	0.0	0.0	0.0
TCGA-DV-5575-01	0.9336572225524086	0.0	0.9336572112239666
TCGA-DV-5576-01	0.0	0.0	0.0
TCGA-DV-A4VX-01	1.0	0.0	0.999999988671558
TCGA-DV-A4VZ-01	0.0	0.0	0.0
TCGA-DV-A4W0-01	0.9022816071234693	0.0	0.9022815957950273
TCGA-DV-A4W0-05	0.0	0.0	0.0
TCGA-EU-5904-01	0.5914435575331692	0.0	0.5914435462047273
TCGA-EU-5905-01	1.0	0.0	0.999999988671558
TCGA-EU-5906-01	0.9478335555520513	0.0	0.9478335442236093
TCGA-EU-5907-01	1.0	0.0	0.999999988671558
TCGA-G6-A5PC-01	0.6887100248736335	0.0	0.6887100135451915
TCGA-G6-A8L6-01	0.9631681990876707	0.0	0.9631681877592287
TCGA-G6-A8L7-01	0.5745835392844086	0.0	0.5745835279559666
TCGA-G6-A8L8-01	0.9989648182999471	0.0	0.998964806971505
TCGA-GK-A6C7-01	1.0	0.0	0.999999988671558
TCGA-MM-A563-01	0.9565173500979774	0.0	0.9565173387695355
TCGA-MM-A564-01	1.0	0.0	0.999999988671558
TCGA-MM-A84U-01	0.775915306392667	0.0	0.775915295064225
TCGA-MW-A4EC-01	1.0	0.0	0.999999988671558
TCGA-T7-A92I-01	0.0	0.0	0.0
